,acceleration,age,agility,archetype,archetype_id,awareness,ball_carrier_vision,block_shedding,break_sack,break_tackle,can_auction,can_trade,carrying,catch_in_traffic,catching,confidence,deep_route_running,deep_throw_accuracy,elusiveness,external_id,external_player_id,finesse_moves,first_name,game_id,has_power_up,has_upgrades,height,hit_power,id,image,impact_blocking,import_date,importance,injury,is_collectible,is_free_agent,is_locked,is_unlimited_use,is_upgradeable,jersey_number,juke_move,jumping,kick_accuracy,kick_power,kick_return,last_name,last_updated,lead_block,legacy_score,limited_edition_count,man_coverage,medium_route_running,medium_throw_accuracy,morale,name,overall,pass_block,pass_block_finesse,pass_block_footwork,pass_block_power,pass_block_strength,play_action,play_recognition,player,position,position_id,position_ovr_json,power_moves,press,program,program_id,pursuit,quicksell_amount,quicksell_currency,release,release_date,run_block,run_block_finesse,run_block_footwork,run_block_power,run_block_strength,running_style,salary_cap_cost,short_route_running,short_throw_accuracy,spectacular_catch,speed,spin_move,stamina,stats,status,stiff_arm,strength,super_bowl_wins,tackle,team,team_id,throw_accuracy,throw_power,throw_under_pressure,throwing_on_the_run,tier,toughness,trait_aggressive_catches,trait_big_hitter,trait_clutch,trait_covers_the_ball,trait_drops_open_passes,trait_fights_for_extra_yards,trait_forces_passes,trait_high_motor,trait_lb_style,trait_makes_sideline_catches,trait_penalty,trait_plays_ball_in_the_air,trait_possession_catches,trait_qb_style,trait_rac_catches,trait_sense_pressure,trait_strips_ball,trait_throw_ball_away,trait_throws_tight_spiral,trait_utilizes_bull_rush_moves,trait_utilizes_spin_moves,trait_utilizes_swim_moves,trucking,upgrades_json,url,weight,zone_coverage
10,83,32,79,43,43,84,87,40,28,86,True,True,86,53,56,,39,22,60,52198,2928,10,Christian,8,True,False,73,20,9095,https://cdn.muthead.com/media/20/assets/lgnd-00052198.png,88,2019-10-19T14:36:42.169331Z,,82,True,False,False,True,True,35,70,68,21,14,18,Okoye,,83,,0,10,42,27,,Christian Okoye,86,62,53,,63,,15,25,,"{'id': 3, 'abbreviation': 'FB', 'external_id': 2, 'base_position': 3, 'name': 'Full Back'}",3,"{""2"": 87, ""3"": 86, ""5"": 80}",10,20,"{'id': 92, 'external_image_name': '86,1000009', 'external_id': 9, 'game': 8, 'description': 'Legends', 'hex_color': '#0054AB', 'name': 'Legends', 'image': 'https://cdn.muthead.com/media/20/assets/swap-81-3000000.png'}",92,42,1340,6,45,2019-10-19T14:36:42.169340Z,78,52,,66,,11,36,57,31,44,81,61,80,"[{'value': '6\' 1""', 'label': 'HT'}, {'value': 81, 'label': 'SPD'}, {'value': 83, 'label': 'STR'}, {'value': 84, 'label': 'AWR'}, {'value': 86, 'label': 'CAR'}, {'value': 56, 'label': 'CTH'}, {'value': 78, 'label': 'RBK'}, {'value': 83, 'label': 'LBK'}, {'value': 88, 'label': 'IMP'}]",1,84,83,,40,"{'id': 9, 'external_id': 9, 'short_name': 'Chiefs', 'hex_color': '#b20032', 'abbreviation': 'KC', 'name': 'Kansas City Chiefs'}",9,20,33,10,15,4,96,False,,False,4.0,False,True,,True,,False,1.0,,False,,False,,,,,,,,86,,/20/players/52198/,253,22
11,89,24,84,37,37,81,61,50,10,43,True,True,57,65,67,,10,10,53,51329,12829,32,Shaquill,8,False,False,72,65,8905,https://cdn.muthead.com/media/20/assets/hero-00051329.png,53,2019-10-04T14:36:38.362274Z,,88,True,False,False,True,True,26,70,87,10,10,41,Griffin,,10,,0,77,10,10,,Shaquill Griffin,86,25,25,,25,,10,81,,"{'id': 17, 'abbreviation': 'CB', 'external_id': 16, 'base_position': 13, 'name': 'Corner Back'}",17,"{""17"": 86, ""18"": 79, ""19"": 80}",23,79,"{'id': 110, 'external_image_name': '86,1001007', 'external_id': 1007, 'game': 8, 'description': 'MUT Heroes', 'hex_color': '#FFFFFF', 'name': 'MUT Heroes', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001007.png'}",110,77,1340,6,10,2019-10-04T14:36:38.362283Z,25,25,,25,,1,33,14,10,68,90,63,85,"[{'value': '6\' 0""', 'label': 'HT'}, {'value': 90, 'label': 'SPD'}, {'value': 89, 'label': 'ACC'}, {'value': 84, 'label': 'AGI'}, {'value': 87, 'label': 'JMP'}, {'value': 81, 'label': 'PRC'}, {'value': 77, 'label': 'MCV'}, {'value': 80, 'label': 'ZCV'}, {'value': 79, 'label': 'PRS'}]",1,38,64,,64,"{'id': 28, 'external_id': 28, 'short_name': 'Seahawks', 'hex_color': '#002244', 'abbreviation': 'SEA', 'name': 'Seattle Seahawks'}",28,10,10,10,10,4,80,,False,False,,,,,True,1.0,,,2.0,,,,,False,,,False,False,False,26,,/20/players/51329/,198,80
12,92,23,94,21,21,94,66,78,17,47,True,True,62,69,77,,26,10,62,51038,12549,51,Budda,8,True,False,70,94,10385,https://cdn.muthead.com/media/20/assets/sigs-00051038.png,74,2020-01-16T15:36:46.459954Z,,91,True,False,False,True,True,32,71,84,10,10,68,Baker,,13,,0,86,31,10,,Budda Baker,95,25,25,,25,,10,94,,"{'id': 18, 'abbreviation': 'FS', 'external_id': 17, 'base_position': 14, 'name': 'Free Safety'}",18,"{""17"": 87, ""18"": 95, ""19"": 91}",42,78,"{'id': 101, 'external_image_name': '86,1000035', 'external_id': 35, 'game': 8, 'description': 'Signature Series', 'hex_color': '#D5FDF7', 'name': 'Signature Series', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00000035.png'}",101,98,250000,7,37,2020-01-16T15:36:46.460003Z,25,25,,25,,8,56,41,10,73,92,62,97,"[{'value': '5\' 10""', 'label': 'HT'}, {'value': 92, 'label': 'SPD'}, {'value': 92, 'label': 'ACC'}, {'value': 88, 'label': 'TAK'}, {'value': 94, 'label': 'PRC'}, {'value': 98, 'label': 'PUR'}, {'value': 86, 'label': 'MCV'}, {'value': 80, 'label': 'ZCV'}, {'value': 94, 'label': 'POW'}]",1,26,75,,88,"{'id': 7, 'external_id': 7, 'short_name': 'Cardinals', 'hex_color': '#9b2743', 'abbreviation': 'ARI', 'name': 'Arizona Cardinals'}",7,10,16,10,10,4,83,,False,False,,,,,True,1.0,,1.0,3.0,,,,,True,,,False,False,False,26,,/20/players/51038/,195,80
13,95,24,93,1,1,95,71,56,30,63,True,True,55,56,74,,10,10,72,53117,12548,38,Tre'Davious,8,True,False,71,68,10366,https://cdn.muthead.com/media/20/assets/toty-00053117.png,59,2020-01-14T15:36:46.375496Z,,92,True,False,False,True,True,27,72,83,10,12,90,White,,10,,0,94,15,12,,Tre'Davious White,96,15,25,,25,,10,95,,"{'id': 17, 'abbreviation': 'CB', 'external_id': 16, 'base_position': 13, 'name': 'Corner Back'}",17,"{""17"": 96, ""18"": 89, ""19"": 90}",30,96,"{'id': 125, 'external_image_name': '86,1001006', 'external_id': 1006, 'game': 8, 'description': 'Team of the Year', 'hex_color': '#E4C600', 'name': 'Team of the Year', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00006001.png'}",125,81,34900,6,22,2020-01-14T15:36:46.375506Z,15,25,,25,,8,65,25,18,75,94,64,97,"[{'value': '5\' 11""', 'label': 'HT'}, {'value': 94, 'label': 'SPD'}, {'value': 95, 'label': 'ACC'}, {'value': 93, 'label': 'AGI'}, {'value': 83, 'label': 'JMP'}, {'value': 95, 'label': 'PRC'}, {'value': 94, 'label': 'MCV'}, {'value': 93, 'label': 'ZCV'}, {'value': 96, 'label': 'PRS'}]",1,33,77,,73,"{'id': 3, 'external_id': 3, 'short_name': 'Bills', 'hex_color': '#00338d', 'abbreviation': 'BUF', 'name': 'Buffalo Bills'}",3,18,27,20,21,4,81,,False,False,,,,,True,1.0,,,3.0,,,,,False,,,False,False,False,18,,/20/players/53117/,192,93
14,89,39,87,20,20,90,55,87,12,30,True,True,62,52,60,,18,6,40,54056,14816,93,Julius,8,True,False,79,87,10688,https://cdn.muthead.com/media/20/assets/ultl-00054056.png,85,2020-02-10T15:36:48.497051Z,,91,True,False,False,True,True,90,65,89,11,16,19,Peppers,,16,,0,52,0,6,,Julius Peppers,94,45,45,,45,,6,90,,"{'id': 11, 'abbreviation': 'LE', 'external_id': 10, 'base_position': 9, 'name': 'Left End'}",11,"{""11"": 94, ""12"": 94, ""13"": 87, ""14"": 93, ""16"": 93}",87,44,"{'id': 129, 'external_image_name': '|pgrm-00001023', 'external_id': 1023, 'game': 8, 'description': 'Ultimate Legends', 'hex_color': '#252525', 'name': 'Ultimate Legends', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001023.png'}",129,90,18200,6,58,2020-02-10T15:36:48.497061Z,45,45,,45,,15,47,28,6,52,85,65,89,"[{'value': '6\' 7""', 'label': 'HT'}, {'value': 85, 'label': 'SPD'}, {'value': 89, 'label': 'ACC'}, {'value': 88, 'label': 'STR'}, {'value': 85, 'label': 'TAK'}, {'value': 90, 'label': 'PRC'}, {'value': 87, 'label': 'BKS'}, {'value': 87, 'label': 'PWM'}, {'value': 93, 'label': 'FNM'}]",1,70,88,,85,"{'id': 21, 'external_id': 21, 'short_name': 'Panthers', 'hex_color': '#0088ce', 'abbreviation': 'CAR', 'name': 'Carolina Panthers'}",21,24,25,14,6,4,90,,False,,,,,,True,,,1.0,,,,,,True,,,True,False,True,10,,/20/players/54056/,295,65
15,91,27,88,26,26,89,90,12,15,90,True,True,89,75,69,,54,10,89,53226,2315,10,Damien,8,False,False,71,10,10485,https://cdn.muthead.com/media/20/assets/supb-00053226.png,43,2020-01-29T15:36:55.047656Z,,89,True,False,False,True,True,26,93,85,10,10,78,Williams,,45,,0,10,62,20,,Damien Williams,93,58,25,,31,,10,15,,"{'id': 2, 'abbreviation': 'HB', 'external_id': 1, 'base_position': 2, 'name': 'Half Back'}",2,"{""2"": 93, ""3"": 80, ""4"": 79}",10,10,"{'id': 123, 'external_image_name': '86,1001021', 'external_id': 1021, 'game': 8, 'description': 'Super Bowl Present', 'hex_color': '#008E97', 'name': 'Super Bowl Present', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001021.png'}",123,36,13100,6,69,2020-01-29T15:36:55.047678Z,51,39,,38,,1,50,67,25,74,90,88,86,"[{'value': '5\' 11""', 'label': 'HT'}, {'value': 90, 'label': 'SPD'}, {'value': 91, 'label': 'ACC'}, {'value': 88, 'label': 'AGI'}, {'value': 89, 'label': 'CAR'}, {'value': 69, 'label': 'CTH'}, {'value': 89, 'label': 'ELU'}, {'value': 80, 'label': 'TRK'}, {'value': 90, 'label': 'BTK'}]",1,80,67,,25,"{'id': 9, 'external_id': 9, 'short_name': 'Chiefs', 'hex_color': '#b20032', 'abbreviation': 'KC', 'name': 'Kansas City Chiefs'}",9,25,19,10,10,4,74,False,,False,5.0,False,True,,True,,True,1.0,,False,,False,,,,,,,,80,,/20/players/53226/,228,10
16,73,37,62,15,15,96,10,33,10,10,True,True,30,10,48,,10,10,10,53106,27021,10,Jason,8,True,False,76,14,10377,https://cdn.muthead.com/media/20/assets/toty-00053106.png,95,2020-01-14T15:36:46.377941Z,,86,True,False,False,True,True,71,10,70,10,10,10,Peters,,95,,0,10,10,10,,Jason Peters,96,95,92,,96,,10,15,,"{'id': 6, 'abbreviation': 'LT', 'external_id': 5, 'base_position': 6, 'name': 'Left Tackle'}",6,"{""5"": 91, ""6"": 96, ""7"": 92, ""8"": 91, ""9"": 92, ""10"": 94}",10,10,"{'id': 125, 'external_image_name': '86,1001006', 'external_id': 1006, 'game': 8, 'description': 'Team of the Year', 'hex_color': '#E4C600', 'name': 'Team of the Year', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00006001.png'}",125,29,34900,6,10,2020-01-14T15:36:46.377951Z,92,94,,92,,5,36,10,10,10,67,10,88,"[{'value': '6\' 4""', 'label': 'HT'}, {'value': 95, 'label': 'STR'}, {'value': 96, 'label': 'AWR'}, {'value': 95, 'label': 'PBK'}, {'value': 96, 'label': 'PBP'}, {'value': 92, 'label': 'PBF'}, {'value': 92, 'label': 'RBK'}, {'value': 92, 'label': 'RBP'}, {'value': 94, 'label': 'RBF'}]",1,10,95,,38,"{'id': 13, 'external_id': 13, 'short_name': 'Eagles', 'hex_color': '#005a59', 'abbreviation': 'PHI', 'name': 'Philadelphia Eagles'}",13,10,10,10,10,4,91,,,,,,,,True,,,,,,,,,,,,,,,10,,/20/players/53106/,328,10
17,89,26,78,34,34,93,10,89,10,10,True,True,32,18,30,,10,10,15,50844,2538,80,Trey,8,True,False,74,78,10383,https://cdn.muthead.com/media/20/assets/hvyw-00050844.png,93,2020-01-15T15:36:47.569039Z,,95,True,False,False,True,True,90,15,86,20,20,16,Flowers,,10,,0,23,10,10,,Trey Flowers,93,35,35,,35,,10,93,,"{'id': 12, 'abbreviation': 'RE', 'external_id': 11, 'base_position': 9, 'name': 'Right End'}",12,"{""11"": 93, ""12"": 93, ""13"": 84, ""14"": 92, ""16"": 92}",94,22,"{'id': 99, 'external_image_name': '86,1000033', 'external_id': 33, 'game': 8, 'description': 'Heavyweights', 'hex_color': '#859999', 'name': 'Heavyweights', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00000033.png'}",99,89,13100,6,10,2020-01-15T15:36:47.569088Z,35,35,,35,,5,42,10,10,18,78,15,86,"[{'value': '6\' 2""', 'label': 'HT'}, {'value': 78, 'label': 'SPD'}, {'value': 89, 'label': 'ACC'}, {'value': 88, 'label': 'STR'}, {'value': 90, 'label': 'TAK'}, {'value': 93, 'label': 'PRC'}, {'value': 89, 'label': 'BKS'}, {'value': 94, 'label': 'PWM'}, {'value': 80, 'label': 'FNM'}]",1,42,88,,90,"{'id': 19, 'external_id': 19, 'short_name': 'Lions', 'hex_color': '#006db0', 'abbreviation': 'DET', 'name': 'Detroit Lions'}",19,10,26,10,10,4,88,,False,,,,,,True,,,1.0,,,,,,False,,,True,False,False,38,,/20/players/50844/,265,27
18,86,56,69,9,9,92,15,90,20,20,True,True,40,19,40,,10,6,20,54033,2911,82,Howie,8,True,False,77,85,10648,https://cdn.muthead.com/media/20/assets/ultl-00054033.png,90,2020-02-08T15:36:55.971044Z,,89,True,False,False,True,True,75,10,79,10,10,10,Long,,25,,0,19,0,6,,Howie Long,92,45,25,,25,,6,92,,"{'id': 12, 'abbreviation': 'RE', 'external_id': 11, 'base_position': 9, 'name': 'Right End'}",12,"{""11"": 91, ""12"": 92, ""13"": 84, ""14"": 90, ""16"": 90}",90,17,"{'id': 129, 'external_image_name': '|pgrm-00001023', 'external_id': 1023, 'game': 8, 'description': 'Ultimate Legends', 'hex_color': '#252525', 'name': 'Ultimate Legends', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001023.png'}",129,92,9470,6,12,2020-02-08T15:36:55.971054Z,45,25,,25,,3,41,10,6,22,80,10,90,"[{'value': '6\' 5""', 'label': 'HT'}, {'value': 80, 'label': 'SPD'}, {'value': 86, 'label': 'ACC'}, {'value': 90, 'label': 'STR'}, {'value': 87, 'label': 'TAK'}, {'value': 92, 'label': 'PRC'}, {'value': 90, 'label': 'BKS'}, {'value': 90, 'label': 'PWM'}, {'value': 82, 'label': 'FNM'}]",1,25,90,,87,"{'id': 23, 'external_id': 23, 'short_name': 'Raiders', 'hex_color': '#c4c8cb', 'abbreviation': 'OAK', 'name': 'Oakland Raiders'}",23,19,20,20,6,4,88,,False,,,,,,True,,,1.0,,,,,,False,,,True,False,False,40,,/20/players/54033/,270,30
19,87,28,84,43,43,92,91,23,23,76,True,True,85,79,80,,60,10,77,99951033,1599,25,Kyle,8,True,False,73,35,10541,https://cdn.muthead.com/media/20/assets/sigs-00051033.png,80,2020-02-07T15:36:50.498587Z,,92,True,False,False,True,True,44,83,89,10,10,41,Juszczyk,,95,,0,10,68,10,,Kyle Juszczyk,93,69,46,,49,,10,10,,"{'id': 3, 'abbreviation': 'FB', 'external_id': 2, 'base_position': 3, 'name': 'Full Back'}",3,"{""2"": 88, ""3"": 93, ""5"": 86}",20,10,"{'id': 108, 'external_image_name': '86,1000109', 'external_id': 109, 'game': 8, 'description': 'Series Redux', 'hex_color': '#FE9FB4', 'name': 'Series Redux', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00000109.png'}",108,38,13100,6,73,2020-02-07T15:36:50.498597Z,77,66,,69,,1,37,84,10,79,81,80,88,"[{'value': '6\' 1""', 'label': 'HT'}, {'value': 81, 'label': 'SPD'}, {'value': 79, 'label': 'STR'}, {'value': 92, 'label': 'AWR'}, {'value': 85, 'label': 'CAR'}, {'value': 80, 'label': 'CTH'}, {'value': 77, 'label': 'RBK'}, {'value': 95, 'label': 'LBK'}, {'value': 80, 'label': 'IMP'}]",1,87,79,,35,"{'id': 15, 'external_id': 15, 'short_name': '49ers', 'hex_color': '#af1e2c', 'abbreviation': 'SF', 'name': 'San Francisco 49ers'}",15,10,26,15,10,4,87,False,,False,5.0,False,True,,True,,True,2.0,,False,,False,,,,,,,,92,,/20/players/99951033/,240,10
20,74,29,63,6,6,82,10,25,22,10,True,True,53,10,25,,10,22,15,51537,11601,10,Randy,8,False,False,69,22,10350,https://cdn.muthead.com/media/20/assets/foot-00051537.png,10,2020-01-12T15:36:46.603728Z,,87,True,False,False,True,True,4,10,70,85,95,10,Bullock,,10,,0,10,10,27,,Randy Bullock,93,10,10,,10,,22,10,,"{'id': 20, 'abbreviation': 'K', 'external_id': 19, 'base_position': 15, 'name': 'Kicker'}",20,"{""1"": 41, ""20"": 93, ""21"": 60}",10,10,"{'id': 111, 'external_image_name': '86,1001008', 'external_id': 1008, 'game': 8, 'description': 'Football Outsiders', 'hex_color': '#328340', 'name': 'Football Outsiders', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001008.png'}",111,23,13100,6,10,2020-01-12T15:36:46.603738Z,10,10,,10,,10,25,10,35,10,68,10,85,"[{'value': '5\' 9""', 'label': 'HT'}, {'value': 68, 'label': 'SPD'}, {'value': 74, 'label': 'ACC'}, {'value': 95, 'label': 'KPW'}, {'value': 85, 'label': 'KAC'}, {'value': 82, 'label': 'AWR'}, {'value': 48, 'label': 'THP'}, {'value': 35, 'label': 'TAS'}, {'value': 22, 'label': 'TOR'}]",1,10,61,,15,"{'id': 2, 'external_id': 2, 'short_name': 'Bengals', 'hex_color': '#fb4f14', 'abbreviation': 'CIN', 'name': 'Cincinnati Bengals'}",2,23,48,22,22,4,50,,,False,,,,,,,,1.0,,,,,,,,,,,,10,,/20/players/51537/,206,10
21,88,22,90,26,26,70,82,22,19,82,True,True,87,47,54,,32,10,78,56201,13089,10,Derrius,8,False,False,71,23,9522,https://cdn.muthead.com/media/20/assets/totw-00056201.png,41,2019-12-03T19:14:00.792879Z,,86,True,False,False,True,True,29,82,74,10,12,74,Guice,,40,,0,10,39,10,,Derrius Guice,86,56,41,,44,,10,10,,"{'id': 2, 'abbreviation': 'HB', 'external_id': 1, 'base_position': 2, 'name': 'Half Back'}",2,"{""2"": 86, ""3"": 73, ""4"": 60}",10,10,"{'id': 105, 'external_image_name': '86,1001005', 'external_id': 1005, 'game': 8, 'description': 'Team of the Week', 'hex_color': '#8AFF56', 'name': 'Team of the Week', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001005.png'}",105,27,1340,6,43,2019-12-03T19:14:00.792889Z,38,23,,27,,7,41,44,15,40,87,78,84,"[{'value': '5\' 11""', 'label': 'HT'}, {'value': 87, 'label': 'SPD'}, {'value': 88, 'label': 'ACC'}, {'value': 90, 'label': 'AGI'}, {'value': 87, 'label': 'CAR'}, {'value': 54, 'label': 'CTH'}, {'value': 78, 'label': 'ELU'}, {'value': 88, 'label': 'TRK'}, {'value': 82, 'label': 'BTK'}]",1,82,77,,25,"{'id': 26, 'external_id': 26, 'short_name': 'Redskins', 'hex_color': '#853649', 'abbreviation': 'WAS', 'name': 'Washington Redskins'}",26,15,19,10,10,4,93,False,,False,4.0,False,True,,False,,False,1.0,,False,,False,,,,,,,,88,,/20/players/56201/,225,10
22,85,29,81,35,35,91,38,82,10,13,True,True,51,13,66,,10,10,28,52330,11567,48,Bobby,8,True,False,72,91,10393,https://cdn.muthead.com/media/20/assets/lgnd-00052330.png,85,2020-01-18T15:36:49.956523Z,,94,True,False,False,True,True,54,32,88,10,10,13,Wagner,,18,,0,66,10,10,,Bobby Wagner,91,35,35,,35,,10,91,,"{'id': 15, 'abbreviation': 'MLB', 'external_id': 14, 'base_position': 12, 'name': 'Middle Linebacker'}",15,"{""14"": 90, ""15"": 91, ""16"": 90}",59,35,"{'id': 92, 'external_image_name': '86,1000009', 'external_id': 9, 'game': 8, 'description': 'Legends', 'hex_color': '#0054AB', 'name': 'Legends', 'image': 'https://cdn.muthead.com/media/20/assets/swap-81-3000000.png'}",92,91,6840,6,10,2020-01-18T15:36:49.956554Z,35,35,,35,,5,35,10,10,13,84,14,92,"[{'value': '6\' 0""', 'label': 'HT'}, {'value': 84, 'label': 'SPD'}, {'value': 85, 'label': 'ACC'}, {'value': 76, 'label': 'STR'}, {'value': 91, 'label': 'TAK'}, {'value': 91, 'label': 'PRC'}, {'value': 82, 'label': 'BKS'}, {'value': 91, 'label': 'POW'}, {'value': 78, 'label': 'ZCV'}]",1,43,76,,91,"{'id': 28, 'external_id': 28, 'short_name': 'Seahawks', 'hex_color': '#002244', 'abbreviation': 'SEA', 'name': 'Seattle Seahawks'}",28,10,16,10,10,4,74,,True,True,,,,,True,2.0,,2.0,3.0,,,,,False,,,True,False,False,31,,/20/players/52330/,245,78
23,83,27,82,35,35,89,47,70,10,22,False,False,56,50,66,,10,10,37,50018,12362,50,C.J.,8,True,False,74,84,5891,https://cdn.muthead.com/media/20/assets/buil-00050018.png,84,2019-07-22T21:55:56.175718Z,,80,True,False,False,True,True,57,36,80,10,10,12,Mosley,,18,,0,60,10,10,,C.J. Mosley,86,35,35,,35,,10,89,,"{'id': 15, 'abbreviation': 'MLB', 'external_id': 14, 'base_position': 12, 'name': 'Middle Linebacker'}",15,"{""14"": 85, ""15"": 86, ""16"": 85}",56,42,"{'id': 74, 'external_image_name': '86,1001000', 'external_id': 1000, 'game': 8, 'description': 'Theme Builders', 'hex_color': '#AFABC1', 'name': 'Theme Builders', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001000.png'}",74,84,670,6,15,2019-07-22T21:55:56.175764Z,35,35,,35,,1,26,10,10,53,79,30,91,"[{'value': '6\' 2""', 'label': 'HT'}, {'value': 79, 'label': 'SPD'}, {'value': 83, 'label': 'ACC'}, {'value': 69, 'label': 'STR'}, {'value': 88, 'label': 'TAK'}, {'value': 89, 'label': 'PRC'}, {'value': 70, 'label': 'BKS'}, {'value': 84, 'label': 'POW'}, {'value': 70, 'label': 'ZCV'}]",1,35,69,,88,"{'id': 18, 'external_id': 18, 'short_name': 'Jets', 'hex_color': '#0c371d', 'abbreviation': 'NYJ', 'name': 'New York Jets'}",18,10,16,10,10,4,87,,True,True,,,,,True,1.0,,1.0,3.0,,,,,True,,,True,False,False,28,,/20/players/50018/,250,70
24,81,28,73,12,12,92,25,30,10,10,True,True,35,20,30,,10,10,15,53020,915,29,Eric,8,False,False,79,25,9897,https://cdn.muthead.com/media/20/assets/nflp-00053020.png,90,2020-01-04T15:36:45.625829Z,,90,True,False,False,True,True,72,18,75,10,11,10,Fisher,,91,,0,10,10,10,,Eric Fisher,89,84,86,,82,,10,20,,"{'id': 6, 'abbreviation': 'LT', 'external_id': 5, 'base_position': 6, 'name': 'Left Tackle'}",6,"{""5"": 85, ""6"": 89, ""7"": 84, ""8"": 83, ""9"": 84, ""10"": 86}",25,10,"{'id': 124, 'external_image_name': '86,1001020', 'external_id': 1020, 'game': 8, 'description': 'NFL Playoffs', 'hex_color': '#542379', 'name': 'NFL Playoffs', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001020.png'}",124,25,3570,6,20,2020-01-04T15:36:45.625839Z,86,87,,81,,5,22,10,10,15,68,15,93,"[{'value': '6\' 7""', 'label': 'HT'}, {'value': 87, 'label': 'STR'}, {'value': 92, 'label': 'AWR'}, {'value': 84, 'label': 'PBK'}, {'value': 82, 'label': 'PBP'}, {'value': 86, 'label': 'PBF'}, {'value': 86, 'label': 'RBK'}, {'value': 81, 'label': 'RBP'}, {'value': 87, 'label': 'RBF'}]",1,34,87,,33,"{'id': 9, 'external_id': 9, 'short_name': 'Chiefs', 'hex_color': '#b20032', 'abbreviation': 'KC', 'name': 'Kansas City Chiefs'}",9,10,20,10,10,4,86,,,,,,,,True,,,,,,,,,,,,,,,29,,/20/players/53020/,315,10
25,88,28,87,28,28,95,45,91,10,21,True,True,50,50,58,,10,10,36,99952904,12344,90,Khalil,8,True,False,75,87,10526,https://cdn.muthead.com/media/20/assets/zero-00052904.png,89,2020-02-07T15:36:50.495179Z,,96,True,False,False,True,True,52,44,93,12,14,14,Mack,,18,,0,45,10,10,,Khalil Mack,95,35,35,,35,,10,95,,"{'id': 14, 'abbreviation': 'LOLB', 'external_id': 13, 'base_position': 11, 'name': 'Left Outside Linebacker'}",14,"{""11"": 90, ""12"": 90, ""14"": 95, ""15"": 88, ""16"": 93}",94,42,"{'id': 108, 'external_image_name': '86,1000109', 'external_id': 109, 'game': 8, 'description': 'Series Redux', 'hex_color': '#FE9FB4', 'name': 'Series Redux', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00000109.png'}",108,92,25200,6,15,2020-02-07T15:36:50.495189Z,35,35,,35,,3,49,10,10,48,87,50,94,"[{'value': '6\' 3""', 'label': 'HT'}, {'value': 87, 'label': 'SPD'}, {'value': 88, 'label': 'ACC'}, {'value': 88, 'label': 'STR'}, {'value': 89, 'label': 'TAK'}, {'value': 95, 'label': 'PRC'}, {'value': 91, 'label': 'BKS'}, {'value': 94, 'label': 'PWM'}, {'value': 90, 'label': 'FNM'}]",1,39,88,,89,"{'id': 1, 'external_id': 1, 'short_name': 'Bears', 'hex_color': '#fb4f14', 'abbreviation': 'CHI', 'name': 'Chicago Bears'}",1,10,23,10,10,4,92,,True,True,,,,,True,1.0,,1.0,2.0,,,,,True,,,True,True,True,45,,/20/players/99952904/,252,55
26,83,34,80,34,34,92,30,86,15,29,True,True,43,42,51,,10,10,31,52317,27849,76,Rob,8,True,False,74,85,10330,https://cdn.muthead.com/media/20/assets/lgnd-00052317.png,85,2020-01-11T16:58:54.034030Z,,88,True,False,False,True,True,50,33,68,13,12,13,Ninkovich,,20,,0,58,15,15,,Rob Ninkovich,91,45,45,,45,,6,92,,"{'id': 11, 'abbreviation': 'LE', 'external_id': 10, 'base_position': 9, 'name': 'Left End'}",11,"{""11"": 91, ""12"": 88, ""13"": 82, ""14"": 88, ""16"": 88}",88,48,"{'id': 92, 'external_image_name': '86,1000009', 'external_id': 9, 'game': 8, 'description': 'Legends', 'hex_color': '#0054AB', 'name': 'Legends', 'image': 'https://cdn.muthead.com/media/20/assets/swap-81-3000000.png'}",92,87,6840,6,16,2020-01-11T16:58:54.034049Z,45,45,,45,,3,35,20,20,39,78,28,89,"[{'value': '6\' 2""', 'label': 'HT'}, {'value': 78, 'label': 'SPD'}, {'value': 83, 'label': 'ACC'}, {'value': 88, 'label': 'STR'}, {'value': 89, 'label': 'TAK'}, {'value': 92, 'label': 'PRC'}, {'value': 86, 'label': 'BKS'}, {'value': 88, 'label': 'PWM'}, {'value': 76, 'label': 'FNM'}]",1,38,88,,89,"{'id': 22, 'external_id': 22, 'short_name': 'Patriots', 'hex_color': '#0d254c', 'abbreviation': 'NE', 'name': 'New England Patriots'}",22,14,28,15,15,4,88,,False,,,,,,True,,,2.0,,,,,,True,,,True,False,False,36,,/20/players/52317/,260,72
